GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US90745,90745,ZCTA5 90745,14827,324,70667,2599,40.1,2.4,58935,3645,8.1,1.3,68313,12619,0.5,0.3,34150,1999,32.7,2.1,80292,4835,2.6,0.9,81250,23719,6.4,1.3,68021,8463,9.5,1.9,84225,5195,38.7,2.2,65461,5322,13.5,1.5,56098,4662,0.3,0.2,38889,33627,29.5,2.4,77965,7060,47.0,2.2,80022,3888,23.2,1.7,41806,4666,12269,373,74064,4300,43.8,2.6,70313,7832,56.2,2.6,75800,4782,70.5,3.1,81275,2854,21.6,2.9,52725,4586,7.9,1.9,64299,9756,2558,319,32500,7219,61.6,6.1,24775,6373,47.3,7.0,18998,2256,14.3,4.7,90743,24668,38.4,6.1,52650,7998,29.7,5.7,38214,17418,8.7,3.2,87760,18570,36.7,(X),(X),(X),36.2,(X),(X),(X),28.3,(X),(X),(X)
8600000US90746,90746,ZCTA5 90746,7895,287,79149,7462,15.6,2.6,50104,9053,60.4,3.7,89500,7450,0.6,0.5,117700,97694,9.0,2.1,93088,23863,1.5,0.8,66920,150735,4.1,1.5,58952,16823,8.8,2.7,67115,23759,15.1,2.2,54744,10586,6.9,1.7,42429,22753,0.0,0.5,-,**,23.9,3.2,73150,26644,44.2,2.8,106767,10792,31.9,2.5,55506,7352,6095,279,87461,5373,32.5,4.2,87071,8676,67.5,4.2,87940,8435,64.1,3.5,102478,9323,29.9,3.6,58949,4943,6.0,1.8,77238,13143,1800,266,52537,9790,55.6,7.5,51818,14161,43.2,7.0,44423,15592,12.3,5.9,105313,118334,44.4,7.5,53125,20597,32.0,7.1,45000,4266,12.4,6.0,118400,26106,43.7,(X),(X),(X),45.8,(X),(X),(X),29.7,(X),(X),(X)
8600000US90747,90747,ZCTA5 90747,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US90755,90755,ZCTA5 90755,4116,200,65828,4558,51.6,4.3,71159,10108,14.0,3.2,61111,16911,0.3,0.4,130469,149874,19.1,3.3,56953,20078,0.0,0.9,-,**,8.2,3.4,51146,23598,6.8,3.3,75878,44944,24.1,4.6,50441,11130,37.5,4.1,79712,8943,3.4,2.0,13780,19123,44.3,3.8,64663,6938,42.1,3.9,69375,17178,10.3,1.8,71750,18876,2632,150,66403,7710,53.5,4.9,58047,10956,46.5,4.9,82500,15388,63.0,6.5,81997,15083,26.9,6.0,32244,13094,10.2,3.5,95521,48552,1484,228,58077,15624,47.1,8.3,57108,18652,40.3,8.3,56085,16850,6.8,4.2,64904,186712,52.9,8.3,65038,20858,41.3,8.9,57438,20921,11.6,5.0,89286,57531,23.4,(X),(X),(X),28.0,(X),(X),(X),13.7,(X),(X),(X)
8600000US90802,90802,ZCTA5 90802,19776,439,43314,2539,60.6,2.2,48722,3840,16.9,2.0,25548,5831,0.5,0.3,27361,25100,8.0,1.3,52366,13677,0.1,0.1,-,**,8.5,1.2,34160,1799,5.4,1.1,50844,7167,26.9,2.1,37664,3467,44.9,1.9,53072,3097,7.7,1.3,26507,6533,47.9,2.3,46622,2814,33.6,2.1,49937,4180,10.8,1.2,24486,4658,6521,423,48496,3555,48.0,4.3,30885,6075,52.0,4.3,75182,4723,53.9,3.8,72722,7178,33.4,3.3,23430,5823,12.7,2.9,35673,15521,13255,616,40121,2790,43.3,3.1,35889,3067,35.3,2.9,31043,3551,7.9,1.5,58407,10835,56.7,3.1,44978,5377,43.8,3.1,40132,7903,12.9,2.3,67907,11986,22.4,(X),(X),(X),25.7,(X),(X),(X),19.9,(X),(X),(X)
8600000US90803,90803,ZCTA5 90803,16674,476,72692,3304,85.3,2.4,73820,2459,2.0,0.8,64844,54883,0.6,0.5,25363,9526,4.7,1.1,68472,49544,0.2,0.3,-,**,3.8,1.5,60060,25893,3.3,1.1,80389,35685,13.3,2.4,63320,6461,77.0,2.6,75255,3336,5.5,1.3,27378,14251,38.5,2.3,70818,3710,35.8,2.2,88531,8613,20.2,1.4,63782,4422,6190,442,117523,12856,32.3,3.4,119259,21272,67.7,3.4,113690,13342,78.7,4.0,124453,10338,14.0,3.3,53250,16434,7.2,3.0,133750,29313,10484,408,55969,3449,53.7,3.1,53335,3074,43.7,3.4,52007,4680,10.0,2.1,80962,30987,46.3,3.1,60559,5419,35.4,2.7,57487,5475,10.9,2.0,74167,31800,22.1,(X),(X),(X),24.3,(X),(X),(X),20.5,(X),(X),(X)
8600000US90804,90804,ZCTA5 90804,14653,280,41642,2549,53.9,2.9,46237,3645,15.7,2.1,32841,8424,1.0,0.7,36755,10303,12.7,1.5,33583,10015,0.3,0.3,80536,128607,13.2,1.8,43640,6365,3.3,1.1,34545,39545,34.2,2.2,38348,3458,35.1,2.1,50587,3663,9.9,1.7,23958,6757,47.8,2.5,46401,3121,34.5,2.3,43470,7230,7.9,1.1,30497,3671,8472,388,42863,3529,56.4,3.5,37283,3611,43.6,3.5,54333,6246,51.4,3.2,56813,4110,35.9,2.8,28791,4533,12.7,2.1,40293,13066,6181,409,36392,2701,50.0,4.4,35195,6477,33.9,3.7,32625,8978,16.1,3.4,40213,11328,50.0,4.4,37177,7350,35.1,3.9,35610,4552,14.9,3.2,51860,13987,24.1,(X),(X),(X),25.9,(X),(X),(X),19.3,(X),(X),(X)
8600000US90805,90805,ZCTA5 90805,25840,443,44293,2004,31.7,1.8,43945,3271,27.5,1.4,40826,6466,0.3,0.2,11875,27843,11.9,1.1,48986,7593,1.2,0.4,58365,37707,22.9,1.7,47594,4145,4.4,0.8,40270,9196,42.6,1.6,45939,2941,14.9,1.3,45228,5535,4.5,0.9,28949,5515,43.2,1.9,46258,2948,38.9,1.6,50922,3803,13.4,0.8,25714,3131,19795,440,47200,2465,58.3,1.9,42221,2598,41.7,1.9,55598,3862,56.1,2.5,57003,3481,31.2,2.2,30032,3692,12.7,1.5,47963,6727,6045,421,27610,2904,55.9,4.0,25900,4036,45.1,3.6,18962,4481,10.8,2.8,47469,28053,44.1,4.0,30663,5368,32.8,4.0,24425,2715,11.3,3.0,56536,28830,33.2,(X),(X),(X),33.1,(X),(X),(X),25.7,(X),(X),(X)
8600000US90806,90806,ZCTA5 90806,11914,273,43264,3388,41.3,2.7,40390,5225,20.7,2.2,46524,7906,0.7,0.5,47031,97791,15.6,1.9,52123,9617,1.3,0.6,71875,30730,13.4,2.1,32405,14701,7.1,1.6,41417,11380,42.5,2.6,36938,6613,15.6,1.7,67619,28788,5.3,1.6,30170,6985,42.8,2.5,44983,4206,38.7,2.5,50286,3859,13.2,1.7,29946,3780,8840,397,43455,3174,59.1,3.3,33992,4529,40.9,3.3,58283,6499,53.8,3.5,60976,5299,31.0,3.3,25653,4145,15.2,3.0,35016,14629,3074,350,30833,5850,49.9,5.7,26901,4761,40.0,5.5,21932,7117,9.9,3.8,97829,45157,50.1,5.7,39653,19864,35.5,5.7,27996,7241,14.6,4.6,93005,20130,32.7,(X),(X),(X),33.0,(X),(X),(X),26.1,(X),(X),(X)
8600000US90807,90807,ZCTA5 90807,12344,309,72077,4743,51.1,2.9,75688,4299,19.7,2.3,58927,6657,0.1,0.1,87857,113364,14.1,1.9,85513,9989,0.3,0.4,-,**,11.0,2.1,75870,13975,3.8,1.5,60456,9558,17.7,2.2,76862,8949,45.0,2.7,74859,5598,2.6,1.2,36652,10178,33.3,2.7,77931,5785,45.4,2.8,76521,6211,18.8,2.1,44199,7788,7693,404,84250,7153,45.2,4.1,88209,17787,54.8,4.1,83053,6853,68.5,4.1,108256,8093,22.9,3.6,54750,10078,8.6,2.2,64533,7608,4651,373,46334,6268,50.2,5.5,40976,5437,39.6,5.5,36640,7513,10.5,3.5,64146,13376,49.8,5.5,54659,10704,35.2,5.0,44858,8490,14.6,3.2,117819,26600,25.5,(X),(X),(X),27.7,(X),(X),(X),20.9,(X),(X),(X)
8600000US90808,90808,ZCTA5 90808,14150,214,91161,4406,79.4,2.1,89026,4768,3.4,1.2,92708,64972,0.7,0.3,108036,124439,7.5,1.3,96542,12190,0.1,0.1,-,**,6.1,1.4,91855,11245,2.8,0.8,117614,31186,14.6,1.5,89716,6883,71.4,2.1,89304,5247,1.1,0.7,28661,36312,31.1,1.8,103426,11483,43.6,2.0,107148,7782,24.2,1.4,49975,8143,10363,331,103498,6155,43.3,2.5,111328,4434,56.7,2.5,96104,7948,75.3,2.3,117970,5688,17.9,2.2,65533,11087,6.8,1.8,70966,24706,3787,314,54936,4611,51.9,4.7,42228,6784,40.2,4.4,34177,7292,11.7,3.5,88597,18590,48.1,4.7,65938,9202,38.9,5.3,63235,10964,9.2,3.1,112736,64181,21.2,(X),(X),(X),20.9,(X),(X),(X),18.5,(X),(X),(X)
8600000US90810,90810,ZCTA5 90810,9425,229,48952,3982,43.9,3.2,40156,5123,15.3,1.8,41600,13125,0.9,0.6,148438,114807,22.9,2.3,68351,8957,1.3,0.7,71324,32199,7.5,1.7,62689,8881,8.3,1.9,38878,13342,45.7,2.6,49606,6101,10.3,1.7,31250,4660,3.1,1.2,25882,21609,35.1,2.7,48125,4337,40.9,3.0,60947,4723,20.9,2.2,30488,2719,7571,274,52803,3565,54.6,3.6,46118,5265,45.4,3.6,62531,6569,63.3,3.9,62306,5591,24.0,3.1,29291,6858,12.7,2.3,46000,8094,1854,236,23278,2879,38.1,7.0,22188,5557,30.3,6.9,17197,4376,7.8,3.8,60750,22151,61.9,7.0,23961,4366,49.9,6.7,20354,4296,12.0,5.3,77639,39953,40.7,(X),(X),(X),40.2,(X),(X),(X),33.4,(X),(X),(X)
8600000US90813,90813,ZCTA5 90813,16304,284,30833,1295,51.6,1.8,33401,1722,17.5,1.7,22932,3170,0.9,0.5,22292,28588,14.8,1.3,28026,2919,0.2,0.2,22313,69724,8.8,1.3,30923,4548,6.2,1.3,33199,10450,53.9,1.9,33114,2020,10.2,1.3,31962,4045,6.2,1.3,26167,5446,47.8,2.3,34585,2202,35.2,2.3,31250,3405,10.8,1.5,17719,3451,11538,391,31629,2205,66.0,2.5,27485,2959,34.0,2.5,36915,3300,45.6,2.9,43750,3347,37.2,2.8,21989,2394,17.2,2.3,30426,6592,4766,334,19959,2162,50.3,4.6,14074,2019,44.4,4.6,12560,1708,5.8,2.0,33125,24442,49.7,4.6,26802,7625,34.8,3.8,20330,3387,15.0,3.6,34441,9081,31.7,(X),(X),(X),30.7,(X),(X),(X),26.5,(X),(X),(X)
8600000US90814,90814,ZCTA5 90814,8941,364,56499,5392,77.8,3.6,63357,7878,7.2,2.3,50893,24670,0.2,0.2,150278,45468,6.2,2.4,39806,12876,0.6,0.8,-,**,5.4,2.0,39712,24830,2.6,1.3,49893,10186,16.2,3.0,32649,10389,67.5,4.0,70655,6520,4.8,1.7,28250,11740,45.9,3.3,60683,5956,35.5,3.3,63750,15784,13.7,1.9,48363,13058,3660,404,86692,12645,41.4,5.4,77206,24503,58.6,5.4,88281,19277,72.2,6.1,111136,9464,17.3,5.1,30743,6204,10.4,4.1,56462,21767,5281,401,48487,4291,50.7,5.1,46995,11488,39.8,5.1,33936,10672,10.9,3.3,77232,30068,49.3,5.1,48845,4296,32.9,5.4,44470,6669,16.4,4.4,55890,10947,25.3,(X),(X),(X),23.4,(X),(X),(X),26.6,(X),(X),(X)
8600000US90815,90815,ZCTA5 90815,14414,307,84477,4770,78.3,2.2,85365,6099,4.5,1.1,68487,51491,0.5,0.3,88750,17339,10.1,1.5,87500,14254,0.4,0.5,53361,35557,3.3,1.0,80918,14847,2.9,0.9,80481,41626,14.0,1.8,84562,10188,69.3,2.5,85824,6996,5.5,1.1,24912,4307,32.8,1.7,90913,4808,37.8,2.2,106426,7992,23.9,1.8,54741,5367,9296,333,106242,4656,41.7,2.6,107182,5811,58.3,2.6,104196,7706,76.7,2.6,117479,6222,17.5,2.6,71944,18465,5.8,1.6,68864,16266,5118,300,47436,6512,55.6,4.1,43918,4348,43.9,4.3,41732,5424,11.8,2.4,57135,19449,44.4,4.1,57083,13283,29.3,4.0,59412,22239,15.0,3.1,55729,16159,25.5,(X),(X),(X),25.5,(X),(X),(X),23.9,(X),(X),(X)
8600000US90822,90822,ZCTA5 90822,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US90831,90831,ZCTA5 90831,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,13,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
8600000US91001,91001,ZCTA5 91001,12863,220,85448,4932,60.8,2.2,97878,5766,28.2,2.0,72725,10915,0.1,0.2,40375,59253,4.0,1.1,101678,24024,0.4,0.4,6958,99234,3.3,0.9,62813,25246,3.2,1.3,53654,25853,20.8,1.8,64028,11947,43.9,2.2,109564,10554,0.9,0.5,17250,12094,30.0,2.2,88954,8127,44.7,2.2,99549,6374,24.3,1.6,60301,5191,9094,353,90621,4463,46.1,3.1,90567,8599,53.9,3.1,90676,4860,74.3,3.1,109602,9790,18.6,2.6,51207,7370,7.1,2.0,57938,18988,3769,313,62450,8577,59.4,4.7,52075,10197,46.9,5.1,45400,12988,12.5,3.7,99638,23070,40.6,4.7,82222,12229,28.7,4.3,60400,14039,11.9,3.7,128222,16698,29.2,(X),(X),(X),30.1,(X),(X),(X),25.6,(X),(X),(X)
8600000US91006,91006,ZCTA5 91006,10724,273,80757,3899,43.5,2.3,74551,7373,1.5,1.0,55864,13661,0.3,0.3,60750,87359,47.8,2.4,94620,8267,0.1,0.1,-,**,5.5,1.6,64844,32732,1.3,0.6,70875,50531,13.0,1.9,70972,17266,36.3,2.2,73871,8935,2.3,1.4,27422,88625,29.5,2.7,94433,12421,46.8,2.6,94205,15006,21.4,1.4,47384,7798,8314,275,94559,6305,49.7,3.0,101250,14170,50.3,3.0,91852,4553,81.4,3.0,108875,5812,13.5,2.4,52462,11062,5.1,1.7,57239,9630,2410,228,41741,6627,65.4,6.9,40208,7853,53.3,7.4,33784,7775,12.2,5.2,93750,32341,34.6,6.9,45820,9851,29.6,6.5,41346,11580,4.9,3.2,84805,318361,29.6,(X),(X),(X),29.2,(X),(X),(X),29.9,(X),(X),(X)
8600000US91007,91007,ZCTA5 91007,11549,279,70673,6500,39.0,2.7,65655,5475,2.0,1.1,108342,45657,0.5,0.4,61719,9279,51.8,2.4,77010,6975,0.2,0.3,129911,25116,4.0,1.3,46932,20820,2.5,1.0,94554,72956,9.1,1.7,45556,10232,34.4,2.8,67047,8316,1.4,0.7,30938,35708,32.7,2.3,74839,6313,41.8,2.3,93629,8531,24.1,2.0,35625,7324,8488,292,86789,9642,46.6,2.6,82235,13043,53.4,2.6,92031,12638,75.4,2.9,103688,9016,17.9,2.9,51667,12537,6.7,1.5,53031,9877,3061,291,36889,5832,65.2,6.0,30750,4287,57.3,5.8,26996,6241,7.9,2.5,83000,30933,34.8,6.0,53367,8448,27.0,5.4,52250,10656,7.8,3.2,55192,39775,25.9,(X),(X),(X),25.7,(X),(X),(X),26.0,(X),(X),(X)
8600000US91008,91008,ZCTA5 91008,408,51,95833,18686,74.0,8.2,86250,33296,1.0,1.8,-,**,0.0,8.8,-,**,21.8,7.4,105417,38944,0.0,8.8,-,**,1.0,1.5,-,**,2.2,2.3,74107,53404,8.8,4.0,58125,38340,66.2,8.6,92500,33067,1.0,1.5,-,**,9.3,5.7,143750,48676,37.5,7.5,151250,66002,52.2,8.1,74803,9061,280,45,114167,29887,27.9,10.9,171250,95007,72.1,10.9,105208,14838,90.7,7.8,138750,58989,7.1,7.1,105417,175933,2.1,2.8,115833,22787,128,35,74000,9845,59.4,15.9,65500,16680,49.2,15.4,65750,14668,10.2,6.7,42188,83075,40.6,15.9,79250,91032,34.4,15.6,78250,59466,6.3,5.1,192500,235927,32.1,(X),(X),(X),34.6,(X),(X),(X),23.4,(X),(X),(X)
8600000US91010,91010,ZCTA5 91010,7671,307,59743,4593,57.9,3.4,60643,7544,8.8,1.9,36563,18328,0.5,0.5,40521,29949,13.8,1.8,71750,12142,0.0,0.5,-,**,16.8,2.8,58875,8876,2.2,0.9,50341,18354,38.7,2.3,60985,5515,37.9,2.8,57036,8703,0.8,0.9,95734,110035,31.4,3.3,67974,8713,44.1,3.1,72544,7118,23.7,2.2,28300,4799,5529,224,67779,5672,44.3,3.5,69097,6871,55.7,3.5,66632,7512,71.0,3.7,81047,11611,19.9,3.2,46694,6045,9.1,2.6,54255,11677,2142,272,30205,3179,65.6,6.1,27713,6859,62.4,5.9,25972,6423,3.2,2.2,49464,37313,34.4,6.1,48333,27795,29.6,5.5,39375,35030,4.8,2.7,79531,100678,34.0,(X),(X),(X),35.8,(X),(X),(X),25.6,(X),(X),(X)
8600000US91011,91011,ZCTA5 91011,6786,187,154331,9563,75.5,2.1,158490,15138,0.2,0.3,-,**,0.1,0.2,-,**,23.5,2.1,135074,17934,0.0,0.6,-,**,0.4,0.4,106875,43669,0.3,0.3,183194,135053,6.0,1.9,153788,93177,69.7,2.8,159948,15315,0.0,0.6,-,**,17.8,2.4,164031,57756,55.3,2.5,174234,14912,27.0,1.9,106600,17254,5888,147,173253,12369,49.4,3.3,195185,29939,50.6,3.3,163348,21953,87.5,3.1,186569,13481,9.1,2.6,78482,33053,3.4,1.8,136250,40599,898,168,64537,13379,70.3,7.7,60033,15435,64.5,8.7,60757,10690,5.8,6.6,46757,269959,29.7,7.7,88661,53879,29.7,7.7,88661,53879,0.0,4.1,-,**,31.0,(X),(X),(X),32.0,(X),(X),(X),23.4,(X),(X),(X)
8600000US91016,91016,ZCTA5 91016,14866,432,69872,3905,65.1,2.3,76719,6589,6.6,1.1,48636,29996,0.4,0.3,12417,56490,11.5,1.7,72298,8468,0.0,0.3,-,**,13.8,2.0,57397,11836,2.6,0.9,31696,16907,26.3,2.3,63073,6384,54.2,2.5,78435,7143,2.7,1.2,40319,14810,35.6,2.4,78533,7835,44.0,2.5,78829,5051,17.7,1.7,39106,5695,10219,296,80983,5007,49.9,2.8,74549,6337,50.1,2.8,84564,3679,70.2,3.0,99289,5528,20.2,2.5,46657,7775,9.5,2.3,56801,16106,4647,443,43051,6456,58.8,5.2,34167,8217,50.5,4.9,30279,6675,8.4,2.4,73229,24798,41.2,5.2,63979,16163,32.2,4.4,51996,15248,9.0,3.3,71981,21399,28.4,(X),(X),(X),27.3,(X),(X),(X),29.0,(X),(X),(X)
8600000US91020,91020,ZCTA5 91020,3377,188,66875,11424,69.7,4.5,56841,9960,1.4,1.2,76528,31992,0.9,1.3,-,**,20.0,4.1,94506,28668,1.9,1.3,132614,153926,3.1,2.6,58608,4635,3.1,1.6,51953,56849,9.3,3.9,54345,28358,64.0,4.7,58750,10483,2.3,2.4,58949,32892,43.1,5.8,85625,20176,34.8,5.2,70431,10158,19.8,4.7,25255,6992,2104,231,93056,24256,46.0,6.6,77222,26745,54.0,6.6,97411,18836,73.9,6.9,108182,9531,22.6,6.3,58938,15957,3.6,3.1,14967,134400,1273,222,40516,12797,61.4,11.4,34450,16165,58.4,11.5,33550,13474,3.0,2.9,54545,118352,38.6,11.4,47984,19061,31.1,10.3,47661,17719,7.5,6.5,92733,107369,30.5,(X),(X),(X),32.2,(X),(X),(X),27.7,(X),(X),(X)
8600000US91024,91024,ZCTA5 91024,4569,201,90321,10167,82.1,4.2,88224,10752,0.6,0.6,27679,28433,0.0,0.8,-,**,9.0,2.9,96397,28364,0.0,0.8,-,**,6.0,2.4,62411,99345,2.3,1.2,79554,48608,10.3,3.0,61848,43384,78.6,4.3,88849,10839,0.3,0.4,"2,500-",***,27.8,3.8,83125,13412,47.2,3.8,105484,24874,24.7,2.8,62159,17339,2884,185,106274,18011,33.6,4.6,99963,34937,66.4,4.6,106858,22083,81.0,5.1,122269,16551,13.4,4.5,55685,22824,5.5,3.2,70057,29352,1685,260,62418,11184,53.6,8.6,54274,12712,47.1,8.4,49438,16502,6.6,3.6,86806,78006,46.4,8.6,84196,22004,32.7,8.6,70737,37024,13.6,5.8,133800,33050,26.5,(X),(X),(X),32.1,(X),(X),(X),17.1,(X),(X),(X)
8600000US91030,91030,ZCTA5 91030,10354,322,84185,4284,62.3,3.0,84510,6426,1.9,1.0,61786,48077,0.5,0.4,68947,27011,26.3,2.3,86307,11843,0.3,0.5,-,**,4.5,1.6,76786,33209,4.1,1.2,71607,29205,20.8,2.7,75662,13717,48.1,3.0,87484,14403,1.1,0.7,22094,13367,42.4,2.7,77280,9279,39.4,2.6,105755,11823,17.2,1.5,63208,7334,6514,243,109612,15152,55.1,3.3,123000,23013,44.9,3.3,101339,14764,75.5,4.0,134069,11699,18.1,3.4,64896,7118,6.4,2.2,92875,13379,3840,353,59091,8184,58.7,5.2,55867,8944,50.1,5.5,51574,6317,8.6,3.3,84297,39293,41.3,5.2,61830,7688,32.3,5.3,61809,10124,8.9,3.7,61858,48883,28.8,(X),(X),(X),28.8,(X),(X),(X),28.3,(X),(X),(X)
8600000US91040,91040,ZCTA5 91040,7044,212,72416,9608,82.3,3.2,69169,6811,0.5,0.6,89323,268810,0.2,0.4,-,**,7.8,2.5,96628,11357,0.0,0.5,-,**,7.8,2.3,58500,45883,1.4,0.8,80250,23035,19.1,3.3,59295,15797,71.4,3.8,71573,7436,0.7,0.7,20536,41736,27.4,3.9,81596,14909,50.5,3.8,84902,6736,21.4,3.1,40745,8555,4442,313,88971,8390,37.6,4.4,79120,14205,62.4,4.4,95000,6925,75.7,4.4,96042,4023,15.4,3.9,57344,38786,8.9,3.1,61957,30046,2602,284,46705,9367,48.7,7.6,42208,14267,37.1,7.1,28958,9286,11.6,4.8,89688,35107,51.3,7.6,50489,16318,37.3,7.6,40625,15129,14.0,4.8,69712,43183,32.7,(X),(X),(X),33.0,(X),(X),(X),32.0,(X),(X),(X)
8600000US91042,91042,ZCTA5 91042,9962,287,59358,5271,75.4,2.9,60030,5111,2.4,1.1,78516,58745,0.5,0.4,61466,34016,8.2,1.4,85156,31068,0.0,0.4,-,**,10.9,1.9,40806,9926,2.5,1.2,88095,68080,19.4,2.4,45157,9408,67.1,2.9,62053,4462,1.6,0.8,39821,50359,33.3,3.0,65203,5596,46.9,3.1,64252,7153,18.2,2.0,33277,7328,7035,371,63868,4290,40.8,2.9,66029,5363,59.2,2.9,62649,8180,74.1,3.4,69491,7151,17.6,3.0,36473,8438,8.3,2.0,57356,15225,2927,271,41819,5960,57.8,5.7,43355,7451,41.1,6.2,34313,9511,16.7,4.8,77917,34682,42.2,5.7,37327,12998,30.8,5.0,29773,10002,11.4,4.5,81250,20133,28.3,(X),(X),(X),29.3,(X),(X),(X),24.1,(X),(X),(X)
8600000US91046,91046,ZCTA5 91046,129,64,17841,14678,91.5,17.9,16731,18595,0.0,24.8,-,**,0.0,24.8,-,**,8.5,17.9,-,**,0.0,24.8,-,**,0.0,24.8,-,**,0.0,24.8,-,**,0.0,24.8,-,**,91.5,17.9,16731,18595,0.0,24.8,-,**,0.0,24.8,-,**,0.0,24.8,-,**,100.0,24.8,17841,14678,13,20,-,**,0.0,88.4,-,**,100.0,88.4,-,**,100.0,88.4,-,**,0.0,88.4,-,**,0.0,88.4,-,**,116,62,19318,21204,100.0,27.0,19318,21204,100.0,27.0,19318,21204,0.0,27.0,-,**,0.0,27.0,-,**,0.0,27.0,-,**,0.0,27.0,-,**,34.1,(X),(X),(X),0.0,(X),(X),(X),37.9,(X),(X),(X)
